Bezirk,Ortsteil,Straße,Str. Anfang,Str. Ende,Ortsbeschreibung,Stadt,lat,lon
Tempelhof-Schöneberg,Mariendorf,Lankwitzer Str.,Greinerstr.,Dederingstr.,Nr. 8 E. Dederingstr.,Berlin,52.4379297,13.3803127
Tempelhof-Schöneberg,Mariendorf,Lankwitzer Str.,Porschestr.,Großbeerenstr.,Nr. 19,Berlin,52.4379298,13.3803128
Tempelhof-Schöneberg,Mariendorf,Lauxweg,Körtingstr.,Wilhelm-Pasewaldt-Str.,E. Wilhelm-Pasewaldt-Str.,Berlin,52.4353698,13.3777647
Tempelhof-Schöneberg,Mariendorf,Liviusstr.,Catostr.,Skutaristr.,Nr. 23,Berlin,52.4465243,13.40315
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Prinzenstr.,Prühßstr.,Nr.  96,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Prühßstr.,Prinzenstr.,Nr. 103,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Richterstr.,Prühßstr.,Nr. 113,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Richterstr.,Prühßstr.,Nr. 105,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Prühßstr.,Richterstr.,Nr. 102,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Prühßstr.,Richterstr.,Nr. 112,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Richterstr.,Alt-Mariendorf,Nr. 120,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Richterstr.,Alt-Mariendorf,Nr. 126,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Reißeckstr.,Alt-Mariendorf,Nr. 137,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Reißeckstr.,Alt-Mariendorf,Nr. 137,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Reißeckstr.,Alt-Mariendorf,Nr. 137,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Mariendorfer Damm,Reißeckstr.,Alt-Mariendorf,Nr. 131,Berlin,52.4439655,13.3838351
Tempelhof-Schöneberg,Mariendorf,Rathausstr.,Ringstr.,Großbeerenstr.,Nr. 48,Berlin,52.4455855,13.3772644
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Reißeckstr.,Am Heidefriedhof,vor P+R Parkplatz,Berlin,52.4397448,13.3893149
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Reißeckstr.,Am Heidefriedhof,vor P+R Parkplatz,Berlin,52.4397448,13.3893149
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Reißeckstr.,Am Heidefriedhof,vor P+R Parkplatz,Berlin,52.4397448,13.3893149
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Mariendorfer Damm,Am Heidefriedhof,o. Nr.,Berlin,52.4397449,13.3893150
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Mariendorfer Damm,Am Heidefriedhof,o. Nr.,Berlin,52.4397450,13.3893151
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Mariendorfer Damm,Am Heidefriedhof,o. Nr.,Berlin,52.4397451,13.3893152
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Mariendorfer Damm,Am Heidefriedhof,o. Nr.,Berlin,52.4397452,13.3893153
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Mariendorfer Damm,Am Heidefriedhof,o. Nr.,Berlin,52.4397453,13.3893154
Tempelhof-Schöneberg,Mariendorf,Reißeckstr.,Reißeckstr.,Reißeckstr.,Nr. 6,Berlin,52.4397454,13.3893155
Tempelhof-Schöneberg,Mariendorf,Rixdorfer Str.,Eisenacher Str.,Dirschelweg,Nr. 90,Berlin,52.44615,13.3993001
Tempelhof-Schöneberg,Mariendorf,Rixdorfer Str.,Dardanellenweg,Skutaristr.,Nr. 91,Berlin,52.44616,13.3993002
Tempelhof-Schöneberg,Mariendorf,Rixdorfer Str.,Imbrosweg,Dardanellenweg,Nr. 117,Berlin,52.44617,13.3993003
Tempelhof-Schöneberg,Mariendorf,Rixdorfer Str.,Britzer Str.,Imbrosweg,Nr. 165,Berlin,52.44618,13.3993004
Tempelhof-Schöneberg,Mariendorf,Rixdorfer Str.,Britzer Str.,Imbrosweg,Nr. 133,Berlin,52.44619,13.3993005
Tempelhof-Schöneberg,Mariendorf,Sulzbergweg,Floningweg,Wankstr.,o,Berlin,52.4355599,13.3995247
Tempelhof-Schöneberg,Mariendorf,Westphalweg,Morsbronner Weg,Mariendorfer Damm,E. Morsbronner Weg,Berlin,52.4456293,13.3830898
Tempelhof-Schöneberg,Mariendorf,Westphalweg,Morsbronner Weg,Illzacher Weg,E. Morsbronner Weg,Berlin,52.4456294,13.3830899
Tempelhof-Schöneberg,Mariendorf,Westphalweg,Andlauer Weg,Kosleckweg,E. Kosleckweg,Berlin,52.4456295,13.3830900
Tempelhof-Schöneberg,Mariendorf,Westphalweg,Illzacher Weg,Kollostr.,E. Illzacher Weg,Berlin,52.4456296,13.3830901
Tempelhof-Schöneberg,Mariendorf,Wildspitzweg,Grüntenstr.,Wildspitzweg,neben Nr. 48,Berlin,52.4342288,13.4044191
Tempelhof-Schöneberg,Mariendorf,Wilhelm-Pasewaldt-Str.,Fritz-Werner-Str.,Forddamm,Nr. 21 E. Forddamm,Berlin,52.4360911,13.3792045
Tempelhof-Schöneberg,Mariendorf,Wilhelm-von-Siemens-Str.,Fritz-Werner-Str.,Großbeerenstr.,Ecke Fritz-Werner-Str.,Berlin,52.4360911,13.3792045
Neukölln,Buckow,Töpchiner Weg,Nicht zugeordnet,Baldersheimer Weg,Nr. 96,Berlin,52.4060772,13.412862
Neukölln,Buckow,Töpchiner Weg,Baldersheimer Weg,Drusenheimer Weg,geg. Nr. 98,Berlin,52.4060773,13.412863
Tempelhof-Schöneberg,Lichtenrade,Bamberger Str.,Augsburger Str.,Pechsteinstr.,Nr. 47,Berlin,52.3868879,13.4127457
Tempelhof-Schöneberg,Lichtenrade,Bornhagenweg,Hanowsteig,Im Domstift,Nr. 58,Berlin,52.3891951,13.4156345
Tempelhof-Schöneberg,Lichtenrade,Bornhagenweg,Hanowsteig,Beckmannstr.,Nr. 41,Berlin,52.3891951,13.4156345
Tempelhof-Schöneberg,Lichtenrade,Bornhagenweg,Nahariyastr.,Beckmannstr.,Nr. 38,Berlin,52.3891951,13.4156345
Tempelhof-Schöneberg,Lichtenrade,Freiertweg,Lichtenrader Damm,Zeißpfad,o. Nr.,Berlin,52.41008,13.405218
Tempelhof-Schöneberg,Lichtenrade,Geibelstr.,Ekensunder Weg,Werfelstr.,geg. Nr. 4,Berlin,52.3970073,13.3963696
Tempelhof-Schöneberg,Lichtenrade,Goethestr.,Schillerstr.,Warnitzer Str.,Nr. 53,Berlin,52.4035416,13.4005106
Tempelhof-Schöneberg,Lichtenrade,Goethestr.,Lintruper Str.,Lichtenrader Damm,Nr. 66,Berlin,52.4035416,13.4005106
Tempelhof-Schöneberg,Lichtenrade,Groß-Ziethener Str.,Im Domstift,Alt-Lichtenrade,Nr. 41,Berlin,52.3945429,13.4130228
Tempelhof-Schöneberg,Lichtenrade,Groß-Ziethener Str.,Nahariyastr.,Rennsteig,Nr. 81,Berlin,52.3945429,13.4130228
Tempelhof-Schöneberg,Lichtenrade,Groß-Ziethener Str.,Braunfelsstr.,Sodenstr.,E. Sodenstr.,Berlin,52.3945429,13.4130228
Tempelhof-Schöneberg,Lichtenrade,Groß-Ziethener Str.,Alt-Lichtenrade,Im Domstift,geg. Nr. 43,Berlin,52.3945429,13.4130228
Tempelhof-Schöneberg,Lichtenrade,Groß-Ziethener Str.,Lichtenrader Damm,Straße 40,Nr. 2,Berlin,52.3945429,13.4130228
Tempelhof-Schöneberg,Lichtenrade,Kettinger Str.,Goethestr.,Scheerbartweg,E. Goethestr.,Berlin,52.4058831,13.376180
Tempelhof-Schöneberg,Lichtenrade,Kettinger Str.,Scheerbartweg,Lessingstr.,Ecke Lessingstr.,Berlin,52.4058831,13.376180
Tempelhof-Schöneberg,Lichtenrade,Landshuter Str.,Passauer Str.,Pechsteinstr.,Nr. 32 A,Berlin,52.4386131,13.3107689
Tempelhof-Schöneberg,Lichtenrade,Lichtenrader Damm,Raabestr.,Dielingsgrund,Nr. 43,Berlin,52.4007203,13.4039045
Tempelhof-Schöneberg,Lichtenrade,Lichtenrader Damm,Raabestr.,Dielingsgrund,Nr. 41,Berlin,52.4007203,13.4039045
Tempelhof-Schöneberg,Lichtenrade,Lichtenrader Damm,Kraatzweg,Freiertweg,Nr. 51,Berlin,52.4007203,13.4039045
Tempelhof-Schöneberg,Lichtenrade,Bahnhofstr.,Steinstr.,Pfarrer-Lütkehaus-Platz,Nr. 30-32,Berlin,52.3866912,13.4001538
Tempelhof-Schöneberg,Lichtenrade,Bahnhofstr.,Zescher Str.,Rehagener Str.,Ecke Rehagener Str,Berlin,52.3866912,13.4001538
Tempelhof-Schöneberg,Lichtenrade,Bahnhofstr.,Rehagener Str.,Mellener Str.,Nr. 54,Berlin,52.3866912,13.4001538
Charlottenburg-Wilmersdorf,Wilmersdorf,Freiherr-vom-Stein-Str.,Meraner Str.,Kufsteiner Str.,Nr. 11 a,Berlin,52.483597,13.3385511
Tempelhof-Schöneberg,Schöneberg,,Gotenstr.,Sachsendamm,geg. Nr. 11-12,Berlin,52.4748804,13.3589804
Tempelhof-Schöneberg,Schöneberg,,Gotenstr.,Sachsendamm,Nr. 62,Berlin,52.4748804,13.3589804
Friedrichshain-Kreuzberg,Friedrichshain,Am Oberbaum,Mühlenstr.,Oberbaumbrücke,o.Nr. Ecke Mühlenstr.,Berlin,52.5025219,13.4466654
Friedrichshain-Kreuzberg,Friedrichshain,Am Postbahnhof,Am Postbahnhof,Mühlenstr.,E. Am Postbahnhof / Am Postbahnhof (am 30 er Schild),Berlin,52.5084718,13.4360526
Friedrichshain-Kreuzberg,Friedrichshain,Am Postbahnhof,Mühlenstr.,Am Postbahnhof,E. Am Postbahnhof / Am Postbahnhof,Berlin,52.5084718,13.4360526
Friedrichshain-Kreuzberg,Friedrichshain,Cuvrystr.,Cuvrystr.,Schlesische Str.,Nr.6 ecke Schlesische Str.,Berlin,52.4997944,13.4459559
Friedrichshain-Kreuzberg,Friedrichshain,Hedwig-Wachenheim-Str.,Wanda-Kallenbach-Str.,Mühlenstr.,geg. E. Wanda-Kallenbach-Str.. /Lat.89,Berlin,52.5058529,13.4448519
Friedrichshain-Kreuzberg,Friedrichshain,Hedwig-Wachenheim-Str.,Mühlenstr.,Wanda-Kallenbach-Str.,Nr. 11  (/Lat.84 ),Berlin,52.5058529,13.4448519
Friedrichshain-Kreuzberg,Friedrichshain,Hedwig-Wachenheim-Str.,Mühlenstr.,Wanda-Kallenbach-Str.,E. Mühlenstr.,Berlin,52.5058529,13.4448519
Friedrichshain-Kreuzberg,Friedrichshain,Hedwig-Wachenheim-Str.,Wanda-Kallenbach-Str.,Helen-Ernst-Str.,Laterne Nr. 96,Berlin,52.5058529,13.4448519
Friedrichshain-Kreuzberg,Friedrichshain,Mariane-von-Rantzau-Str.,Valeska-Gert-Str.,Helen-Ernst-Str.,o.Nr. /Lat.10,Berlin,52.5073011,13.4397049
Friedrichshain-Kreuzberg,Friedrichshain,Mariane-von-Rantzau-Str.,Valeska-Gert-Str.,Mühlenstr.,o.Nr. /Lat.6,Berlin,52.5073011,13.4397049
Friedrichshain-Kreuzberg,Friedrichshain,Mariane-von-Rantzau-Str.,Helen-Ernst-Str.,Valeska-Gert-Str.,o.Nr. /Lat.29,Berlin,52.5073011,13.4397049
Friedrichshain-Kreuzberg,Friedrichshain,Mildred-Harnack-Str.,Helen-Ernst-Str.,Valeska-Gert-Str.,o.Nr. /Lat.70,Berlin,52.5049691,13.4408871
Friedrichshain-Kreuzberg,Friedrichshain,Mildred-Harnack-Str.,Valeska-Gert-Str.,Mühlenstr.,Ecke Valeska-Gert-Str.,Berlin,52.5049691,13.4408871
Friedrichshain-Kreuzberg,Friedrichshain,Mildred-Harnack-Str.,Valeska-Gert-Str.,Mühlenstr.,o.Nr. /Lat.60,Berlin,52.5049691,13.4408871
Friedrichshain-Kreuzberg,Friedrichshain,Mildred-Harnack-Str.,Valeska-Gert-Str.,Mühlenstr.,E. Mühlenstr.,Berlin,52.5049691,13.4408871
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Am Postbahnhof,Am Postbahnhof,ggü. Nr. 39 /East Side Galery,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Straße der Pariser Kommune,Am Postbahnhof,o. Nr. geg. Straße der Pariser Kommune,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Tamara-Danz-Str.,Am Oberbaum,ggü. BSR-Hof,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Mildred-Harnack-Str.,Hedwig-Wachenheim-Str.,geg. Mildred-Harnack-Str.,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Mühlenstr.,Mariane-von-Rantzau-Str.,Nr. 60  (Bus-hst.),Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Mühlenstr.,Edith-Kiss-Str.,geg. Rummelsburger Platz,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Planstr. C,Mildred-Harnack-Str.,o. Nr.  (LM 29),Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Mühlenstr.,Mariane-von-Rantzau-Str.,o. Nr.  (LM 1 ),Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Planstr. C,Edith-Kiss-Str.,o. Nr.  (Bus-hst.),Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Planstr. C,Edith-Kiss-Str.,o. Nr.,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Hedwig-Wachenheim-Str.,Mildred-Harnack-Str.,Nr. 17,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Hedwig-Wachenheim-Str.,Mildred-Harnack-Str.,o. Nr.  auf dem Vorplatz,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Hedwig-Wachenheim-Str.,Mildred-Harnack-Str.,o. Nr.  auf dem Vorplatz,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Am Postbahnhof,Am Postbahnhof,Nr. 42 / E. Am Postbahnhof,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Mühlenstr.,Mühlenstr.,Am Postbahnhof,Nr. 33a / E. Am Postbahnhof,Berlin,52.503622,13.4438173
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Helen-Ernst-Str.,Tamara-Danz-Str.,o. Nr.  (am Verkehrsschild),Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Tamara-Danz-Str.,Laterne Nr. 135,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Tamara-Danz-Str.,Laterne Nr. 137,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Tamara-Danz-Str.,Laterne Nr. 137,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Helen-Ernst-Str.,Tamara-Danz-Str.,Platzfläche,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Mühlenstr.,Nr. 3,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Mühlenstr.,E. Mühlenstr.,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Mühlenstr.,Wanda-Kallenbach-Str.,Einfahrt (BSR),Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Mühlenstr.,Wanda-Kallenbach-Str.,geg. Nr. 3,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Mühlenstr.,Wanda-Kallenbach-Str.,E. Mühlenstr.,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Mühlenstr.,Wanda-Kallenbach-Str.,o. Nr. an der Bus-hst.,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Tamara-Danz-Str.,o.Nr.,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Tamara-Danz-Str.,o. Nr. (LM 124),Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Laterne Nr. 123,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Laterne Nr. 129,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Laterne Nr. 125,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Laterne Nr. 121,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Wanda-Kallenbach-Str.,Eingang East Side Mall (Verkehrsschild),Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Tamara-Danz-Str.,Tamara-Danz-Str.,Helen-Ernst-Str.,o.Nr.,Berlin,52.503527,13.4440727
Friedrichshain-Kreuzberg,Friedrichshain,Valeska-Gert-Str.,Planstr. C,Edith-Kiss-Str.,o.Nr. /Lat.49,Berlin,52.5063237,13.4409773
Friedrichshain-Kreuzberg,Friedrichshain,Wanda-Kallenbach-Str.,Tamara-Danz-Str.,Hedwig-Wachenheim-Str.,o.Nr. /Lat.56,Berlin,52.5048698,13.4450919
Friedrichshain-Kreuzberg,Kreuzberg,Cuvrystr.,Schlesische Str.,Wrangelstr.,Nr.17 ecke Wrangelstr.,Berlin,52.4997944,13.4459559
Friedrichshain-Kreuzberg,Kreuzberg,Cuvrystr.,Wrangelstr.,Schlesische Str.,Nr.42-45,Berlin,52.4997944,13.4459559
Friedrichshain-Kreuzberg,Kreuzberg,Cuvrystr.,Wrangelstr.,Schlesische Str.,Nr.42-45,Berlin,52.4997944,13.4459559
Friedrichshain-Kreuzberg,Kreuzberg,Cuvrystr.,Wrangelstr.,Görlitzer Str.,Nr.20,Berlin,52.4997944,13.4459559
Friedrichshain-Kreuzberg,Kreuzberg,Cuvrystr.,Wrangelstr.,Görlitzer Str.,Ecke Wrangelstr.,Berlin,52.4997944,13.4459559
Friedrichshain-Kreuzberg,Kreuzberg,Cuvrystr.,Görlitzer Str.,Wrangelstr.,Nr. 30 /E. Görlitzer Str.,Berlin,52.4997944,13.4459559
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Schlesische Str.,Oberbaumstr.,Nr. 44A,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Schlesische Str.,Oberbaumstr.,Nr. 44A,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Oberbaumstr.,Oberbaumbrücke,Nr. 49,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Schlesische Str.,Wrangelstr.,Nr.10 / Ecke Wrangelstr.,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Wrangelstr.,Schlesische Str.,Nr. 41,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Wrangelstr.,Schlesische Str.,Nr. 40 (vor Parkanlage),Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Wrangelstr.,Görlitzer Str.,Nr. 23,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Wrangelstr.,Görlitzer Str.,E. Wrangelstr.,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Wrangelstr.,Görlitzer Str.,Nr. 20 am LM,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Wrangelstr.,Görlitzer Str.,Nr. 12A / neben Sitzbänke,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Wrangelstr.,Görlitzer Str.,Nr. 12A / neben Sitzbänke,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Görlitzer Str.,Wrangelstr.,Nr. 35,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Falckensteinstr.,Görlitzer Str.,Wrangelstr.,Nr.24,Berlin,52.5009464,13.4446577
Friedrichshain-Kreuzberg,Kreuzberg,Görlitzer Str.,Skalitzer Str.,Lübbener Str.,geg. Nr. 74,Berlin,52.4972534,13.4383387
Friedrichshain-Kreuzberg,Kreuzberg,Görlitzer Str.,Skalitzer Str.,Lübbener Str.,Ecke Skalitzer Str.,Berlin,52.4972534,13.4383387
Friedrichshain-Kreuzberg,Kreuzberg,Görlitzer Str.,Skalitzer Str.,Lübbener Str.,Ecke Skalitzer Str.,Berlin,52.4972534,13.4383387
Friedrichshain-Kreuzberg,Kreuzberg,Görlitzer Str.,Oppelner Str.,Falckensteinstr.,ggü. Nr. 54 / geg. Oppelner Str.,Berlin,52.4972534,13.4383387
Friedrichshain-Kreuzberg,Kreuzberg,Görlitzer Ufer,Taborstr.,Görlitzer Str.,Nr. 2 /E. Görlitzer Str.,Berlin,52.494437,13.4440957
Friedrichshain-Kreuzberg,Kreuzberg,Lausitzer Platz,Lausitzer Platz,Skalitzer Str.,o. Nr.,Berlin,52.5001853,13.430755504640477
Friedrichshain-Kreuzberg,Kreuzberg,Lausitzer Platz,Lausitzer Platz,Skalitzer Str.,o. Nr.,Berlin,52.5001853,13.430755504640477
Friedrichshain-Kreuzberg,Kreuzberg,Lausitzer Platz,Lausitzer Platz,Skalitzer Str.,o. Nr.,Berlin,52.5001853,13.430755504640477
Friedrichshain-Kreuzberg,Kreuzberg,Lausitzer Platz,Lausitzer Platz,Skalitzer Str.,o. Nr.,Berlin,52.5001853,13.430755504640477
Friedrichshain-Kreuzberg,Kreuzberg,Lausitzer Str.,Skalitzer Str.,Wiener Str.,Nr. 46 / Ecke Lausitzer,Berlin,52.4983629,13.4298128
Friedrichshain-Kreuzberg,Kreuzberg,Lübbener Str.,Skalitzer Str.,Görlitzer Str.,Nr. 18,Berlin,52.4998273,13.4378706
Friedrichshain-Kreuzberg,Kreuzberg,Lübbener Str.,Görlitzer Str.,Wrangelstr.,Nr.11,Berlin,52.4998273,13.4378706
Friedrichshain-Kreuzberg,Kreuzberg,Lübbener Str.,Görlitzer Str.,Wrangelstr.,Nr.4,Berlin,52.4998273,13.4378706
Friedrichshain-Kreuzberg,Kreuzberg,Lübbener Str.,Görlitzer Str.,Wrangelstr.,Nr. 1,Berlin,52.4998273,13.4378706
Friedrichshain-Kreuzberg,Kreuzberg,Oberbaumstr.,Falckensteinstr.,Bevernstr.,E. Bevernstr.,Berlin,52.5011066,13.4429696
Friedrichshain-Kreuzberg,Kreuzberg,Oberbaumstr.,Schlesische Str.,Falckensteinstr.,Nr. 9,Berlin,52.5011066,13.4429696
Friedrichshain-Kreuzberg,Kreuzberg,Oberbaumstr.,Schlesische Str.,Falckensteinstr.,Nr. 12,Berlin,52.5011066,13.4429696
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Skalitzer Str.,Wrangelstr.,geg. Nr. 46-47 /E. Skalitzer Str.,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Skalitzer Str.,Wrangelstr.,Nr. 8,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Skalitzer Str.,Wrangelstr.,E.  Wrangelstr.,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Skalitzer Str.,Wrangelstr.,Nr. 3,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Wrangelstr.,Skalitzer Str.,Nr. 43,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Skalitzer Str.,Skalitzer Str.,Nr. 48-49,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Wrangelstr.,Görlitzer Str.,Nr. 10,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Wrangelstr.,Görlitzer Str.,Nr. 16,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Wrangelstr.,Görlitzer Str.,Nr. 23,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Görlitzer Str.,Wrangelstr.,Nr. 37,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Oppelner Str.,Görlitzer Str.,Wrangelstr.,Nr. 32,Berlin,52.5007653,13.441817
Friedrichshain-Kreuzberg,Kreuzberg,Schlesische Brücke,Schleusenufer,Heckmannufer,auf der Brücke,Berlin,52.49739495,13.448627592484122
Friedrichshain-Kreuzberg,Kreuzberg,Schlesische Str.,Falckensteinstr.,Oberbaumstr.,ggü. Nr.1 Ecke Oberbaumstr.,Berlin,52.4995725,13.4448448
Friedrichshain-Kreuzberg,Kreuzberg,Schlesische Str.,Cuvrystr.,Falckensteinstr.,Nr. 38 - Bushaltestelle,Berlin,52.4995725,13.4448448
Friedrichshain-Kreuzberg,Kreuzberg,Schlesische Str.,Schlesische Brücke,Taborstr.,Nr. 27a,Berlin,52.4995725,13.4448448
Friedrichshain-Kreuzberg,Kreuzberg,Schlesische Str.,Taborstr.,Cuvrystr.,Nr.33-34 ecke Cuvrystr.,Berlin,52.4995725,13.4448448
Friedrichshain-Kreuzberg,Kreuzberg,Schlesische Str.,Oppelner Str.,Falckensteinstr.,Nr. 1,Berlin,52.4995725,13.4448448
Friedrichshain-Kreuzberg,Kreuzberg,Schlesische Str.,Oppelner Str.,Falckensteinstr.,Nr. 2,Berlin,52.4995725,13.4448448
